"espece_id","engine_destination","param_label","bio_profile_path","value_type","value_card","value_preview","is_generic","is_null","source_bio_profile_sha256","doctrine","ordre","generated_at_utc"
"CHEVREUIL","ENGINE_NUTRITION","PARAMETRES_CHEVREUIL_NUTRITION","nutrition.besoins_proteines","list","1","besoins élevés en protéines au printemps","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_NUTRITION","PARAMETRES_CHEVREUIL_NUTRITION","nutrition.besoins_energetiques","list","2","alimentation mixte : feuilles, bourgeons, glands, fruits, herbacées","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_NUTRITION","PARAMETRES_CHEVREUIL_NUTRITION","nutrition.alimentation_saisonniere.printemps","list","1","besoins élevés en protéines au printemps","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_NUTRITION","PARAMETRES_CHEVREUIL_NUTRITION","nutrition.alimentation_saisonniere.ete","list","1","sélection de végétation riche en humidité en été (thermorégulation)","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_NUTRITION","PARAMETRES_CHEVREUIL_NUTRITION","nutrition.alimentation_saisonniere.automne","list","1","dépendance aux glands (mast) en automne","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_NUTRITION","PARAMETRES_CHEVREUIL_NUTRITION","nutrition.alimentation_saisonniere.hiver","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_TERRITOIRE","PARAMETRES_CHEVREUIL_TERRITOIRE","habitat.types_couverts","list","4","mosaïques feuillus/conifères","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_TERRITOIRE","PARAMETRES_CHEVREUIL_TERRITOIRE","habitat.zones_humides","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_TERRITOIRE","PARAMETRES_CHEVREUIL_TERRITOIRE","habitat.zones_thermiques","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_TERRITOIRE","PARAMETRES_CHEVREUIL_TERRITOIRE","habitat.zones_ouvertes","list","2","forêts matures pour le couvert","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_TERRITOIRE","PARAMETRES_CHEVREUIL_TERRITOIRE","habitat.zones_matures","list","1","forêts matures pour le couvert","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_TERRITOIRE","PARAMETRES_CHEVREUIL_TERRITOIRE","habitat.mosaiques_foret_agriculture","list","2","mosaïques feuillus/conifères","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_TERRITOIRE","PARAMETRES_CHEVREUIL_TERRITOIRE","habitat.zones_transition","list","1","zones de transition forêt-agriculture","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_INTERACTIONS","PARAMETRES_CHEVREUIL_INTERACTIONS","interactions.competition","list","2","compétition avec orignal dans zones de chevauchement","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_INTERACTIONS","PARAMETRES_CHEVREUIL_INTERACTIONS","interactions.predation","list","1","prédation sur faons : coyote, ours noir","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_INTERACTIONS","PARAMETRES_CHEVREUIL_INTERACTIONS","interactions.partage_corridors","list","1","compétition avec orignal dans zones de chevauchement","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_CLIMAT","PARAMETRES_CHEVREUIL_CLIMAT","thermoregulation.seuil_stress","float","1","27.0","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_CLIMAT","PARAMETRES_CHEVREUIL_CLIMAT","neige.seuil_mortalite","null","0","","NON","OUI","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_CLIMAT","PARAMETRES_CHEVREUIL_CLIMAT","dynamique.facteurs","list","3","expansion vers le nord (climat plus doux)","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_SITES_CRITIQUES","PARAMETRES_CHEVREUIL_SITES_CRITIQUES","sites_critiques.mise_bas","list","1","Mise bas : zones isolées, couvert dense","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_SITES_CRITIQUES","PARAMETRES_CHEVREUIL_SITES_CRITIQUES","sites_critiques.nidification","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_SITES_CRITIQUES","PARAMETRES_CHEVREUIL_SITES_CRITIQUES","sites_critiques.rut","list","2","Rut : clairières, mosaïques forestières","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_SITES_CRITIQUES","PARAMETRES_CHEVREUIL_SITES_CRITIQUES","sites_critiques.tanieres","list","1","Mise bas : zones isolées, couvert dense","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_SITES_CRITIQUES","PARAMETRES_CHEVREUIL_SITES_CRITIQUES","sites_critiques.repos","list","2","Mise bas : zones isolées, couvert dense","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_SITES_CRITIQUES","PARAMETRES_CHEVREUIL_SITES_CRITIQUES","sites_critiques.alimentation","list","1","Rut : clairières, mosaïques forestières","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_SITES_CRITIQUES","PARAMETRES_CHEVREUIL_SITES_CRITIQUES","sites_critiques.eau","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_HABITAT","PARAMETRES_CHEVREUIL_HABITAT","habitat.types_couverts","list","4","mosaïques feuillus/conifères","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_HABITAT","PARAMETRES_CHEVREUIL_HABITAT","habitat.mosaiques_foret_agriculture","list","2","mosaïques feuillus/conifères","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_HABITAT","PARAMETRES_CHEVREUIL_HABITAT","habitat.zones_humides","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_HABITAT","PARAMETRES_CHEVREUIL_HABITAT","habitat.zones_thermiques","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_HABITAT","PARAMETRES_CHEVREUIL_HABITAT","habitat.zones_ouvertes","list","2","forêts matures pour le couvert","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_HABITAT","PARAMETRES_CHEVREUIL_HABITAT","habitat.zones_matures","list","1","forêts matures pour le couvert","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_HABITAT","PARAMETRES_CHEVREUIL_HABITAT","habitat.zones_transition","list","1","zones de transition forêt-agriculture","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_RUT","PARAMETRES_CHEVREUIL_RUT","comportements_saisonniers.automne.rut","list","1","rut, déplacements accrus, utilisation de mosaïques forestières","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_RUT","PARAMETRES_CHEVREUIL_RUT","sites_critiques.rut","list","2","Rut : clairières, mosaïques forestières","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_NIDIFICATION","PARAMETRES_CHEVREUIL_NIDIFICATION","sites_critiques.nidification","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_NIDIFICATION","PARAMETRES_CHEVREUIL_NIDIFICATION","comportements_saisonniers.printemps.reproduction","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_EAU","PARAMETRES_CHEVREUIL_EAU","sites_critiques.eau","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_EAU","PARAMETRES_CHEVREUIL_EAU","habitat.zones_humides","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_MINERAUX","PARAMETRES_CHEVREUIL_MINERAUX","nutrition.besoins_mineraux.sodium","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_MINERAUX","PARAMETRES_CHEVREUIL_MINERAUX","nutrition.besoins_mineraux.calcium","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"CHEVREUIL","ENGINE_MINERAUX","PARAMETRES_CHEVREUIL_MINERAUX","nutrition.besoins_mineraux.magnesium","list","0","","NON","NON","ef6a794d2477c5cc3cb44ab01e833cb1a47bac4a86e1948b9f73910767a9d72a","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
