"espece_id","engine_destination","param_label","bio_profile_path","value_type","value_card","value_preview","is_generic","is_null","source_bio_profile_sha256","doctrine","ordre","generated_at_utc"
"DINDON_SAUVAGE","ENGINE_CORRIDORS","PARAMETRES_DINDON_SAUVAGE_CORRIDORS","corridors.fragmentation_penalty","list","1","fragmentation = réduction du succès de nidification","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_CORRIDORS","PARAMETRES_DINDON_SAUVAGE_CORRIDORS","corridors.zones_passage_essentielles","list","2","corridors fonctionnels entre zones de repos ↔ alimentation","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_CORRIDORS","PARAMETRES_DINDON_SAUVAGE_CORRIDORS","corridors.distances_typiques","list","1","déplacements quotidiens courts (espèce non migratoire)","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_NUTRITION","PARAMETRES_DINDON_SAUVAGE_NUTRITION","nutrition.besoins_proteines","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_NUTRITION","PARAMETRES_DINDON_SAUVAGE_NUTRITION","nutrition.besoins_energetiques","list","1","dépendance aux glands (mast) en automne","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_NUTRITION","PARAMETRES_DINDON_SAUVAGE_NUTRITION","nutrition.alimentation_saisonniere.printemps","list","1","sélection de zones riches en nourriture au printemps pour femelles nidifiantes","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_NUTRITION","PARAMETRES_DINDON_SAUVAGE_NUTRITION","nutrition.alimentation_saisonniere.ete","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_NUTRITION","PARAMETRES_DINDON_SAUVAGE_NUTRITION","nutrition.alimentation_saisonniere.automne","list","1","dépendance aux glands (mast) en automne","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_NUTRITION","PARAMETRES_DINDON_SAUVAGE_NUTRITION","nutrition.alimentation_saisonniere.hiver","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_TERRITOIRE","PARAMETRES_DINDON_SAUVAGE_TERRITOIRE","habitat.types_couverts","list","4","mosaïques forêt-agriculture","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_TERRITOIRE","PARAMETRES_DINDON_SAUVAGE_TERRITOIRE","habitat.zones_humides","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_TERRITOIRE","PARAMETRES_DINDON_SAUVAGE_TERRITOIRE","habitat.zones_thermiques","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_TERRITOIRE","PARAMETRES_DINDON_SAUVAGE_TERRITOIRE","habitat.zones_ouvertes","list","1","clairières pour alimentation","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_TERRITOIRE","PARAMETRES_DINDON_SAUVAGE_TERRITOIRE","habitat.zones_matures","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_TERRITOIRE","PARAMETRES_DINDON_SAUVAGE_TERRITOIRE","habitat.mosaiques_foret_agriculture","list","1","mosaïques forêt-agriculture","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_TERRITOIRE","PARAMETRES_DINDON_SAUVAGE_TERRITOIRE","habitat.zones_transition","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_INTERACTIONS","PARAMETRES_DINDON_SAUVAGE_INTERACTIONS","interactions.competition","list","2","compétition alimentaire avec cerf dans zones de mast","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_INTERACTIONS","PARAMETRES_DINDON_SAUVAGE_INTERACTIONS","interactions.predation","list","1","prédation sur nids : raton laveur, renard, coyote, corvidés","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_INTERACTIONS","PARAMETRES_DINDON_SAUVAGE_INTERACTIONS","interactions.partage_corridors","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_CLIMAT","PARAMETRES_DINDON_SAUVAGE_CLIMAT","thermoregulation.seuil_stress","null","0","","NON","OUI","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_CLIMAT","PARAMETRES_DINDON_SAUVAGE_CLIMAT","neige.seuil_mortalite","null","0","","NON","OUI","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_CLIMAT","PARAMETRES_DINDON_SAUVAGE_CLIMAT","dynamique.facteurs","list","3","stabilité dans zones agricoles mixtes","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_SITES_CRITIQUES","PARAMETRES_DINDON_SAUVAGE_SITES_CRITIQUES","sites_critiques.mise_bas","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_SITES_CRITIQUES","PARAMETRES_DINDON_SAUVAGE_SITES_CRITIQUES","sites_critiques.nidification","list","1","Nidification : sous-bois dense, végétation herbacée, zones isolées","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_SITES_CRITIQUES","PARAMETRES_DINDON_SAUVAGE_SITES_CRITIQUES","sites_critiques.rut","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_SITES_CRITIQUES","PARAMETRES_DINDON_SAUVAGE_SITES_CRITIQUES","sites_critiques.tanieres","list","1","Nidification : sous-bois dense, végétation herbacée, zones isolées","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_SITES_CRITIQUES","PARAMETRES_DINDON_SAUVAGE_SITES_CRITIQUES","sites_critiques.repos","list","2","Repos : zones de conifères, pentes abritées","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_SITES_CRITIQUES","PARAMETRES_DINDON_SAUVAGE_SITES_CRITIQUES","sites_critiques.alimentation","list","1","Alimentation : clairières, champs, lisières","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_SITES_CRITIQUES","PARAMETRES_DINDON_SAUVAGE_SITES_CRITIQUES","sites_critiques.eau","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_HABITAT","PARAMETRES_DINDON_SAUVAGE_HABITAT","habitat.types_couverts","list","4","mosaïques forêt-agriculture","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_HABITAT","PARAMETRES_DINDON_SAUVAGE_HABITAT","habitat.mosaiques_foret_agriculture","list","1","mosaïques forêt-agriculture","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_HABITAT","PARAMETRES_DINDON_SAUVAGE_HABITAT","habitat.zones_humides","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_HABITAT","PARAMETRES_DINDON_SAUVAGE_HABITAT","habitat.zones_thermiques","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_HABITAT","PARAMETRES_DINDON_SAUVAGE_HABITAT","habitat.zones_ouvertes","list","1","clairières pour alimentation","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_HABITAT","PARAMETRES_DINDON_SAUVAGE_HABITAT","habitat.zones_matures","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_HABITAT","PARAMETRES_DINDON_SAUVAGE_HABITAT","habitat.zones_transition","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_RUT","PARAMETRES_DINDON_SAUVAGE_RUT","comportements_saisonniers.automne.rut","list","1","regroupements sociaux, déplacements accrus","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_RUT","PARAMETRES_DINDON_SAUVAGE_RUT","sites_critiques.rut","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_NIDIFICATION","PARAMETRES_DINDON_SAUVAGE_NIDIFICATION","sites_critiques.nidification","list","1","Nidification : sous-bois dense, végétation herbacée, zones isolées","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_NIDIFICATION","PARAMETRES_DINDON_SAUVAGE_NIDIFICATION","comportements_saisonniers.printemps.reproduction","list","1","nidification, déplacements réduits des femelles, sélection de couvert dense","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_EAU","PARAMETRES_DINDON_SAUVAGE_EAU","sites_critiques.eau","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_EAU","PARAMETRES_DINDON_SAUVAGE_EAU","habitat.zones_humides","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_MINERAUX","PARAMETRES_DINDON_SAUVAGE_MINERAUX","nutrition.besoins_mineraux.sodium","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_MINERAUX","PARAMETRES_DINDON_SAUVAGE_MINERAUX","nutrition.besoins_mineraux.calcium","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
"DINDON_SAUVAGE","ENGINE_MINERAUX","PARAMETRES_DINDON_SAUVAGE_MINERAUX","nutrition.besoins_mineraux.magnesium","list","0","","NON","NON","93a59f997ddd4c87118d43e0eb4d3bd366d5b97cc22f74ae06bd1a93cd918401","BCE-4X_ULTIME_ABSOLU_x3","n°25 — PHASE 3","2026-04-29T12:30:25+00:00"
