"espece_id","section","subsection","champ","valeur","ordre","doctrine","activation_status"
"WAPITI","habitat","","types_couverts","vallées fluviales","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","types_couverts","zones de transition prairie-forêt","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","types_couverts","forêts matures pour repos","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","types_couverts","zones de pente modérée pour rut","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","mosaiques_foret_agriculture","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","zones_humides","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","zones_thermiques","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","zones_ouvertes","prairies ouvertes adjacentes à forêts mixtes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","zones_ouvertes","zones de transition prairie-forêt","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","zones_matures","forêts matures pour repos","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","habitat","","zones_transition","zones de transition prairie-forêt","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","corridors","","corridors_reels_gps","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","corridors","","connectivite_optimum","corridors migratoires stables sur plusieurs années","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","corridors","","connectivite_optimum","connectivité essentielle entre zones d’alimentation et zones de repos","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","corridors","","fragmentation_penalty","fragmentation = réduction de mobilité + augmentation mortalité","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","corridors","","zones_passage_essentielles","connectivité essentielle entre zones d’alimentation et zones de repos","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","corridors","","zones_passage_essentielles","évitement des routes et infrastructures humaines","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","corridors","","distances_typiques","déplacements saisonniers marqués (printemps ↔ automne)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","nutrition","","besoins_proteines","besoins élevés en protéines au printemps (graminées, herbacées)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","nutrition","","besoins_energetiques","dépendance aux plantes riches en énergie en automne (préparation hivernale)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","nutrition","besoins_mineraux","sodium","importance des minéraux (Na, Ca, Mg) dans certaines régions","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","nutrition","besoins_mineraux","calcium","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","nutrition","besoins_mineraux","magnesium","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","nutrition","alimentation_saisonniere","printemps","besoins élevés en protéines au printemps (graminées, herbacées)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","nutrition","alimentation_saisonniere","ete","sélection de végétation fraîche en été pour thermorégulation","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","nutrition","alimentation_saisonniere","automne","dépendance aux plantes riches en énergie en automne (préparation hivernale)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","nutrition","alimentation_saisonniere","hiver","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","sites_critiques","","mise_bas","Mise bas : zones isolées, couvert dense, proximité d’eau","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","sites_critiques","","nidification","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","sites_critiques","","rut","Rut : clairières, vallées ouvertes, zones de transition","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","sites_critiques","","rut","Frottis / souilles : zones de rut, corridors","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","sites_critiques","","tanieres","Mise bas : zones isolées, couvert dense, proximité d’eau","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","sites_critiques","","repos","Mise bas : zones isolées, couvert dense, proximité d’eau","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","sites_critiques","","repos","Repos : forêts mixtes, zones thermiques","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","sites_critiques","","alimentation","Rut : clairières, vallées ouvertes, zones de transition","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","sites_critiques","","eau","Mise bas : zones isolées, couvert dense, proximité d’eau","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","pression_humaine","","routes","évitement des routes, sentiers motorisés, zones agricoles intensives","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","pression_humaine","","agriculture","évitement des routes, sentiers motorisés, zones agricoles intensives","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","pression_humaine","","urbanisation","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","pression_humaine","","fragmentation","déplacements nocturnes accrus en zones perturbées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","pression_humaine","","fragmentation","fragmentation = mortalité accrue","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","pression_humaine","","fragmentation","corridors anthropiques parfois utilisés comme axes de déplacement (selon région)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","pression_humaine","","attractifs_anthropiques","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","pression_humaine","","conflits_humains","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","cwd","transmission potentielle du CWD dans zones mixtes cervidés","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","cwd","CWD = menace majeure","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","lpdv","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","tique_hiver","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","autres","compétition avec cerf de Virginie dans zones de chevauchement","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","autres","prédation sur faons : loup, coyote, ours noir","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","autres","interactions spatiales avec orignal dans zones boréales","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","autres","réintroduction réussie dans plusieurs États (Kentucky, Pennsylvanie)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","autres","croissance dans certaines régions","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","autres","fragmentation = réduction connectivité","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","maladies","","autres","climat = influence sur disponibilité alimentaire","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","thermoregulation","","seuil_stress","22.5","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","thermoregulation","","comportements_adaptation","stress thermique dès 20–25°C","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","thermoregulation","","comportements_adaptation","sélection de zones ombragées, forêts mixtes, zones humides","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","thermoregulation","","comportements_adaptation","réduction des déplacements en période chaude","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","thermoregulation","","comportements_adaptation","utilisation accrue des pentes nord et zones d’altitude","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","thermoregulation","","zones_refuge","sélection de zones ombragées, forêts mixtes, zones humides","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","neige","","seuil_mobilite","50.0","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","neige","","seuil_mortalite","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","neige","","zones_refuge","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","interactions","","competition","compétition avec cerf de Virginie dans zones de chevauchement","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","interactions","","competition","transmission potentielle du CWD dans zones mixtes cervidés","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","interactions","","competition","interactions spatiales avec orignal dans zones boréales","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","interactions","","predation","prédation sur faons : loup, coyote, ours noir","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","interactions","","partage_corridors","compétition avec cerf de Virginie dans zones de chevauchement","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","tendances_20_ans","réintroduction réussie dans plusieurs États (Kentucky, Pennsylvanie)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","tendances_20_ans","croissance dans certaines régions","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","tendances_20_ans","CWD = menace majeure","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","tendances_20_ans","fragmentation = réduction connectivité","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","tendances_20_ans","climat = influence sur disponibilité alimentaire","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","expansion","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","declin","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","facteurs","réintroduction réussie dans plusieurs États (Kentucky, Pennsylvanie)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","facteurs","croissance dans certaines régions","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","facteurs","CWD = menace majeure","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","facteurs","fragmentation = réduction connectivité","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","dynamique","","facteurs","climat = influence sur disponibilité alimentaire","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","phases_jour","dawn","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","phases_jour","day","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","phases_jour","dusk","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","phases_jour","night","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","saisons_actives","printemps","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","saisons_actives","ete","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","saisons_actives","automne","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","saisons_actives","hiver","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","rut_actif","True","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","hyperphagie_active","False","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_COMPORTEMENT","ravages_actifs","True","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SENSORIEL","thermique_seuil_C","22.5","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SENSORIEL","neige_seuil_mobilite_cm","50.0","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SENSORIEL","neige_seuil_mortalite_cm","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CORRIDORS","fragmentation_penalty","fragmentation = réduction de mobilité + augmentation mortalité","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CORRIDORS","connectivite_optimum","corridors migratoires stables sur plusieurs années","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CORRIDORS","connectivite_optimum","connectivité essentielle entre zones d’alimentation et zones de repos","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CORRIDORS","corridors_gps_documentes","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_NUTRITION","besoins_proteines","besoins élevés en protéines au printemps (graminées, herbacées)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_NUTRITION","besoins_energetiques","dépendance aux plantes riches en énergie en automne (préparation hivernale)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_NUTRITION","printemps","besoins élevés en protéines au printemps (graminées, herbacées)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_NUTRITION","ete","sélection de végétation fraîche en été pour thermorégulation","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_NUTRITION","automne","dépendance aux plantes riches en énergie en automne (préparation hivernale)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_NUTRITION","hiver","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_TERRITOIRE","habitat_types","prairies ouvertes adjacentes à forêts mixtes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_TERRITOIRE","habitat_types","vallées fluviales","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_TERRITOIRE","habitat_types","zones de transition prairie-forêt","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_TERRITOIRE","habitat_types","forêts matures pour repos","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_TERRITOIRE","habitat_types","zones de pente modérée pour rut","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_TERRITOIRE","zones_humides","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_TERRITOIRE","zones_thermiques","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_INTERACTIONS","competition","compétition avec cerf de Virginie dans zones de chevauchement","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_INTERACTIONS","competition","transmission potentielle du CWD dans zones mixtes cervidés","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_INTERACTIONS","competition","interactions spatiales avec orignal dans zones boréales","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_INTERACTIONS","predation","prédation sur faons : loup, coyote, ours noir","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_INTERACTIONS","partage_corridors","compétition avec cerf de Virginie dans zones de chevauchement","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CLIMAT","thermique_stress_C","22.5","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CLIMAT","neige_mortalite_cm","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CLIMAT","facteurs_climatiques","réintroduction réussie dans plusieurs États (Kentucky, Pennsylvanie)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CLIMAT","facteurs_climatiques","croissance dans certaines régions","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CLIMAT","facteurs_climatiques","CWD = menace majeure","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CLIMAT","facteurs_climatiques","fragmentation = réduction connectivité","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_CLIMAT","facteurs_climatiques","climat = influence sur disponibilité alimentaire","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SITES_CRITIQUES","mise_bas","Mise bas : zones isolées, couvert dense, proximité d’eau","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SITES_CRITIQUES","nidification","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SITES_CRITIQUES","rut","Rut : clairières, vallées ouvertes, zones de transition","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SITES_CRITIQUES","rut","Frottis / souilles : zones de rut, corridors","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SITES_CRITIQUES","tanieres","Mise bas : zones isolées, couvert dense, proximité d’eau","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SITES_CRITIQUES","repos","Mise bas : zones isolées, couvert dense, proximité d’eau","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"WAPITI","outputs_engines","ENGINE_SITES_CRITIQUES","repos","Repos : forêts mixtes, zones thermiques","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
