"espece_id","section","subsection","champ","valeur","ordre","doctrine","activation_status"
"DINDON_SAUVAGE","comportements_saisonniers","ete","alimentation","dispersion des jeunes, utilisation de zones ouvertes pour alimentation","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","comportements_saisonniers","automne","rut","regroupements sociaux, déplacements accrus","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","comportements_saisonniers","automne","hyperphagie","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","comportements_saisonniers","automne","deplacements","regroupements sociaux, déplacements accrus","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","comportements_saisonniers","hiver","ravages","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","comportements_saisonniers","hiver","zones_refuge","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","comportements_saisonniers","hiver","mobilite","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","types_couverts","mosaïques forêt-agriculture","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","types_couverts","forêts mixtes avec sous-bois dense","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","types_couverts","clairières pour alimentation","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","types_couverts","zones de conifères pour refuge hivernal","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","mosaiques_foret_agriculture","mosaïques forêt-agriculture","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","zones_humides","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","zones_thermiques","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","zones_ouvertes","clairières pour alimentation","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","zones_matures","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","habitat","","zones_transition","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","corridors","","corridors_reels_gps","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","corridors","","connectivite_optimum","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","corridors","","fragmentation_penalty","fragmentation = réduction du succès de nidification","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","corridors","","zones_passage_essentielles","corridors fonctionnels entre zones de repos ↔ alimentation","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","corridors","","zones_passage_essentielles","évitement des routes à fort trafic","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","corridors","","distances_typiques","déplacements quotidiens courts (espèce non migratoire)","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","nutrition","","besoins_proteines","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","nutrition","","besoins_energetiques","dépendance aux glands (mast) en automne","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","nutrition","besoins_mineraux","sodium","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","nutrition","besoins_mineraux","calcium","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","nutrition","besoins_mineraux","magnesium","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","nutrition","alimentation_saisonniere","printemps","sélection de zones riches en nourriture au printemps pour femelles nidifiantes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","nutrition","alimentation_saisonniere","ete","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","nutrition","alimentation_saisonniere","automne","dépendance aux glands (mast) en automne","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","nutrition","alimentation_saisonniere","hiver","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","sites_critiques","","mise_bas","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","sites_critiques","","nidification","Nidification : sous-bois dense, végétation herbacée, zones isolées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","sites_critiques","","rut","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","sites_critiques","","tanieres","Nidification : sous-bois dense, végétation herbacée, zones isolées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","sites_critiques","","repos","Repos : zones de conifères, pentes abritées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","sites_critiques","","repos","Perchoirs : arbres matures, conifères","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","sites_critiques","","alimentation","Alimentation : clairières, champs, lisières","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","sites_critiques","","eau","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","pression_humaine","","routes","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","pression_humaine","","agriculture","évitement des zones agricoles intensives","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","pression_humaine","","urbanisation","tolérance modérée aux habitats semi-urbains","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","pression_humaine","","fragmentation","fragmentation = baisse du succès de nidification","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","pression_humaine","","fragmentation","chasse = facteur de mortalité régulé","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","pression_humaine","","attractifs_anthropiques","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","pression_humaine","","conflits_humains","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","cwd","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","lpdv","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","tique_hiver","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","autres","prédation sur nids : raton laveur, renard, coyote, corvidés","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","autres","compétition alimentaire avec cerf dans zones de mast","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","autres","interactions spatiales limitées avec autres galliformes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","autres","expansion dans plusieurs régions du Nord-Est","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","autres","stabilité dans zones agricoles mixtes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","autres","déclin localisé dans zones fortement fragmentées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","autres","maladies aviaires = menace émergente","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","maladies","","autres","climat = influence sur disponibilité alimentaire","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","thermoregulation","","seuil_stress","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","thermoregulation","","comportements_adaptation","sensibilité modérée à la chaleur","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","thermoregulation","","comportements_adaptation","sélection de zones ombragées en été","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","thermoregulation","","comportements_adaptation","dépendance aux conifères en hiver pour réduire pertes thermiques","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","thermoregulation","","zones_refuge","sélection de zones ombragées en été","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","neige","","seuil_mobilite","25.0","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","neige","","seuil_mortalite","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","neige","","zones_refuge","dépendance aux zones de conifères pour refuge","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","interactions","","competition","compétition alimentaire avec cerf dans zones de mast","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","interactions","","competition","interactions spatiales limitées avec autres galliformes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","interactions","","predation","prédation sur nids : raton laveur, renard, coyote, corvidés","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","interactions","","partage_corridors","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","tendances_20_ans","expansion dans plusieurs régions du Nord-Est","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","tendances_20_ans","stabilité dans zones agricoles mixtes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","tendances_20_ans","déclin localisé dans zones fortement fragmentées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","tendances_20_ans","maladies aviaires = menace émergente","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","tendances_20_ans","climat = influence sur disponibilité alimentaire","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","expansion","expansion dans plusieurs régions du Nord-Est","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","declin","déclin localisé dans zones fortement fragmentées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","facteurs","stabilité dans zones agricoles mixtes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","facteurs","maladies aviaires = menace émergente","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","dynamique","","facteurs","climat = influence sur disponibilité alimentaire","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","phases_jour","dawn","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","phases_jour","day","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","phases_jour","dusk","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","phases_jour","night","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","saisons_actives","printemps","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","saisons_actives","ete","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","saisons_actives","automne","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","saisons_actives","hiver","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","rut_actif","True","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","hyperphagie_active","False","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_COMPORTEMENT","ravages_actifs","False","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SENSORIEL","thermique_seuil_C","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SENSORIEL","neige_seuil_mobilite_cm","25.0","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SENSORIEL","neige_seuil_mortalite_cm","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_CORRIDORS","fragmentation_penalty","fragmentation = réduction du succès de nidification","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_CORRIDORS","connectivite_optimum","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_CORRIDORS","corridors_gps_documentes","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_NUTRITION","besoins_proteines","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_NUTRITION","besoins_energetiques","dépendance aux glands (mast) en automne","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_NUTRITION","printemps","sélection de zones riches en nourriture au printemps pour femelles nidifiantes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_NUTRITION","ete","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_NUTRITION","automne","dépendance aux glands (mast) en automne","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_NUTRITION","hiver","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_TERRITOIRE","habitat_types","mosaïques forêt-agriculture","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_TERRITOIRE","habitat_types","forêts mixtes avec sous-bois dense","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_TERRITOIRE","habitat_types","clairières pour alimentation","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_TERRITOIRE","habitat_types","zones de conifères pour refuge hivernal","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_TERRITOIRE","zones_humides","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_TERRITOIRE","zones_thermiques","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_INTERACTIONS","competition","compétition alimentaire avec cerf dans zones de mast","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_INTERACTIONS","competition","interactions spatiales limitées avec autres galliformes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_INTERACTIONS","predation","prédation sur nids : raton laveur, renard, coyote, corvidés","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_INTERACTIONS","partage_corridors","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_CLIMAT","thermique_stress_C","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_CLIMAT","neige_mortalite_cm","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_CLIMAT","facteurs_climatiques","stabilité dans zones agricoles mixtes","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_CLIMAT","facteurs_climatiques","maladies aviaires = menace émergente","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_CLIMAT","facteurs_climatiques","climat = influence sur disponibilité alimentaire","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SITES_CRITIQUES","mise_bas","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SITES_CRITIQUES","nidification","Nidification : sous-bois dense, végétation herbacée, zones isolées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SITES_CRITIQUES","rut","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SITES_CRITIQUES","tanieres","Nidification : sous-bois dense, végétation herbacée, zones isolées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SITES_CRITIQUES","repos","Repos : zones de conifères, pentes abritées","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SITES_CRITIQUES","repos","Perchoirs : arbres matures, conifères","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SITES_CRITIQUES","alimentation","Alimentation : clairières, champs, lisières","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_SITES_CRITIQUES","eau","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_HABITAT","types_couverts","mosaïques forêt-agriculture","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_HABITAT","types_couverts","forêts mixtes avec sous-bois dense","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_HABITAT","types_couverts","clairières pour alimentation","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_HABITAT","types_couverts","zones de conifères pour refuge hivernal","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_HABITAT","mosaiques_foret_agriculture","mosaïques forêt-agriculture","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_HABITAT","zones_humides","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
"DINDON_SAUVAGE","outputs_engines","ENGINE_HABITAT","zones_thermiques","","n°24","BCE-4X_ULTIME_ABSOLU_x3","EN_ATTENTE_VALIDATION_COMMANDANT"
